Product ID,Product Name,Category,Sub-Category,Stock_Actual,Stock_Minimo,Stock_Maximo,Costo_Unitario,Demanda_Diaria_Prom,Lead_Time_Proveedor,Valor_Inventario,Unidad
FUR-TA-10003469,Balt Split Level Computer Training Table,Furniture,Tables,149,5,50,473.69,0.02,12,70579.81,pza
OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,164,30,300,32.44,0.03,5,5320.16,pza
FUR-CH-10003606,SAFCO Folding Chair Trolley,Furniture,Chairs,87,5,50,508.8,0.01,3,44265.6,pza
FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,159,5,50,485.2,0.02,8,77146.8,pza
OFF-LA-10003537,Avery 515,Office Supplies,Labels,36,30,300,50.78,0.01,7,1828.08,pza
OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Office Supplies,Paper,65,30,300,21.92,0.01,17,1424.8,pza
FUR-FU-10004017,"Executive Impressions 13"" Chairman Wall Clock",Furniture,Furnishings,29,5,50,134.1,0.03,13,3888.9,pza
OFF-PA-10004733,Things To Do Today Spiral Book,Office Supplies,Paper,68,30,300,21.71,0.01,15,1476.28,pza
TEC-AC-10004814,Logitech Illuminated Ultrathin Keyboard with Backlighting,Technology,Accessories,196,10,100,422.51,0.0,8,82811.96,pza
OFF-SU-10002301,Serrated Blade or Curved Handle Hand Letter Openers,Office Supplies,Supplies,160,30,300,78.4,0.01,7,12544.0,pza
OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders,172,30,300,6.97,0.03,4,1198.84,pza
FUR-FU-10004164,"Eldon 300 Class Desk Accessories, Black",Furniture,Furnishings,248,5,50,184.04,0.01,19,45641.92,pza
TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,Accessories,95,10,100,513.01,0.01,14,48735.95,pza
TEC-PH-10002789,LG Exalt,Technology,Phones,146,10,100,264.36,0.01,14,38596.56,pza
OFF-BI-10004828,GBC Poly Designer Binding Covers,Office Supplies,Binders,46,30,300,68.96,0.04,16,3172.16,pza
OFF-AR-10001770,Economy #2 Pencils,Office Supplies,Art,43,30,300,12.87,0.02,9,553.41,pza
FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",Furniture,Furnishings,6,5,50,580.84,0.02,16,3485.04,pza
FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,Furnishings,85,5,50,554.43,0.02,9,47126.55,pza
TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,5,10,100,713.4,0.02,11,3567.0,pza
TEC-AC-10001090,Micro Innovations Wireless Classic Keyboard with Mouse,Technology,Accessories,113,10,100,163.26,0.01,16,18448.38,pza
FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,164,5,50,251.34,0.02,19,41219.76,pza
TEC-PH-10001619,LG G3,Technology,Phones,215,10,100,649.15,0.01,19,139567.25,pza
OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,Office Supplies,Paper,129,30,300,65.01,0.02,15,8386.29,pza
OFF-PA-10001461,HP Office Paper (20Lb. and 87 Bright),Office Supplies,Paper,68,30,300,57.0,0.01,20,3876.0,pza
OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Office Supplies,Art,210,30,300,36.95,0.01,19,7759.5,pza
OFF-EN-10001028,Staple envelope,Office Supplies,Envelopes,163,30,300,26.3,0.01,8,4286.9,pza
TEC-PH-10003535,RCA ViSYS 25423RE1 Corded phone,Technology,Phones,190,10,100,771.48,0.01,14,146581.2,pza
FUR-FU-10001085,3M Polarizing Light Filter Sleeves,Furniture,Furnishings,86,5,50,152.42,0.02,8,13108.12,pza
OFF-AR-10003481,Newell 348,Office Supplies,Art,248,30,300,5.41,0.02,5,1341.68,pza
OFF-PA-10002606,Xerox 1928,Office Supplies,Paper,82,30,300,2.71,0.01,17,222.22,pza
FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings,115,5,50,483.01,0.03,5,55546.15,pza
OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,146,30,300,6.42,0.03,17,937.32,pza
FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",Furniture,Furnishings,220,5,50,360.09,0.01,3,79219.8,pza
OFF-AR-10002704,Boston 1900 Electric Pencil Sharpener,Office Supplies,Art,201,30,300,30.65,0.0,5,6160.65,pza
TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Accessories,20,10,100,143.12,0.02,7,2862.4,pza
TEC-MA-10001016,Canon PC170 Desktop Personal Copier,Technology,Machines,201,10,100,600.26,0.01,16,120652.26,pza
TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories,58,10,100,72.36,0.02,6,4196.88,pza
FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Furniture,Furnishings,145,5,50,245.56,0.02,11,35606.2,pza
OFF-PA-10002499,Xerox 1890,Office Supplies,Paper,128,30,300,45.85,0.01,20,5868.8,pza
TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,Technology,Phones,84,10,100,339.86,0.01,12,28548.24,pza
OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Office Supplies,Labels,83,30,300,22.21,0.02,10,1843.43,pza
OFF-AR-10002766,Prang Drawing Pencil Set,Office Supplies,Art,163,30,300,74.23,0.01,15,12099.49,pza
TEC-PH-10004434,Cisco IPÂ PhoneÂ 7961G VoIPÂ phoneÂ - Dark gray,Technology,Phones,201,10,100,746.85,0.01,4,150116.85,pza
FUR-BO-10000711,"Hon Metal Bookcases, Gray",Furniture,Bookcases,153,5,50,296.37,0.01,9,45344.61,pza
OFF-BI-10001120,Ibico EPK-21 Electric Binding System,Office Supplies,Binders,131,30,300,32.71,0.01,13,4285.01,pza
OFF-AP-10004655,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",Office Supplies,Appliances,162,30,300,25.98,0.0,7,4208.76,pza
FUR-BO-10004360,Rush Hierlooms Collection Rich Wood Bookcases,Furniture,Bookcases,27,5,50,524.99,0.01,20,14174.73,pza
TEC-AC-10000199,Kingston Digital DataTraveler 8GB USB 2.0,Technology,Accessories,42,10,100,467.29,0.01,10,19626.18,pza
TEC-MA-10001127,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Technology,Machines,161,10,100,98.93,0.01,12,15927.73,pza
OFF-AR-10001227,Newell 338,Office Supplies,Art,81,30,300,68.56,0.01,4,5553.36,pza
FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,Chairs,36,5,50,358.14,0.01,5,12893.04,pza
FUR-BO-10002853,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,116,5,50,296.11,0.01,7,34348.76,pza
OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,Paper,194,30,300,28.35,0.0,18,5499.9,pza
OFF-PA-10004248,Xerox 1990,Office Supplies,Paper,110,30,300,9.76,0.01,12,1073.6,pza
OFF-PA-10001363,Xerox 1933,Office Supplies,Paper,95,30,300,76.62,0.02,13,7278.9,pza
OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders,102,30,300,59.82,0.01,18,6101.64,pza
OFF-EN-10004007,Park Ridge Embossed Executive Business Envelopes,Office Supplies,Envelopes,49,30,300,12.28,0.01,14,601.72,pza
FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases,53,5,50,345.86,0.01,4,18330.58,pza
TEC-MA-10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Technology,Machines,165,10,100,457.79,0.01,13,75535.35,pza
FUR-FU-10003930,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Furniture,Furnishings,8,5,50,167.3,0.01,3,1338.4,pza
OFF-PA-10000232,Xerox 1975,Office Supplies,Paper,150,30,300,35.32,0.02,7,5298.0,pza
OFF-AR-10001972,Newell 323,Office Supplies,Art,202,30,300,52.37,0.02,16,10578.74,pza
OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",Office Supplies,Art,68,30,300,24.15,0.01,20,1642.2,pza
OFF-AP-10001366,Staple holder,Office Supplies,Appliances,160,30,300,27.87,0.01,9,4459.2,pza
OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,Binders,112,30,300,11.52,0.01,7,1290.24,pza
TEC-MA-10001047,"3D Systems Cube Printer, 2nd Generation, Magenta",Technology,Machines,125,10,100,348.2,0.01,10,43525.0,pza
OFF-LA-10003720,Avery 487,Office Supplies,Labels,190,30,300,47.54,0.03,17,9032.6,pza
TEC-MA-10003246,Hewlett-Packard Deskjet D4360 Printer,Technology,Machines,223,10,100,119.72,0.01,7,26697.56,pza
FUR-FU-10000175,DAX Wood Document Frame.,Furniture,Furnishings,94,5,50,399.69,0.01,15,37570.86,pza
OFF-PA-10000556,Xerox 208,Office Supplies,Paper,60,30,300,33.03,0.01,4,1981.8,pza
TEC-AC-10003237,Memorex Micro Travel Drive 4 GB,Technology,Accessories,24,10,100,552.2,0.01,7,13252.8,pza
OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,Office Supplies,Envelopes,81,30,300,26.56,0.01,7,2151.36,pza
FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,224,5,50,375.62,0.03,8,84138.88,pza
OFF-PA-10000565,Easy-staple paper,Office Supplies,Paper,166,30,300,49.8,0.0,18,8266.8,pza
OFF-LA-10000414,Avery 503,Office Supplies,Labels,245,30,300,55.86,0.01,4,13685.7,pza
OFF-AP-10002998,Holmes 99% HEPA Air Purifier,Office Supplies,Appliances,91,30,300,61.04,0.02,7,5554.64,pza
FUR-BO-10004690,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Furniture,Bookcases,142,5,50,150.9,0.01,17,21427.8,pza
OFF-AR-10002445,SANFORD Major Accent Highlighters,Office Supplies,Art,119,30,300,77.29,0.03,3,9197.51,pza
FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases,98,5,50,518.7,0.02,5,50832.6,pza
FUR-TA-10003392,Global Adaptabilities Conference Tables,Furniture,Tables,154,5,50,372.41,0.01,17,57351.14,pza
OFF-AR-10003217,Newell 316,Office Supplies,Art,137,30,300,71.45,0.01,5,9788.65,pza
OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,Office Supplies,Storage,249,30,300,31.83,0.03,10,7925.67,pza
OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,176,30,300,4.67,0.02,17,821.92,pza
OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,Envelopes,118,30,300,58.71,0.01,3,6927.78,pza
OFF-PA-10003022,Xerox 1992,Office Supplies,Paper,13,30,300,75.58,0.02,8,982.54,pza
FUR-TA-10004442,Riverside Furniture Stanwyck Manor Table Series,Furniture,Tables,47,5,50,164.16,0.01,19,7715.52,pza
OFF-ST-10000129,Fellowes Recycled Storage Drawers,Office Supplies,Storage,8,30,300,52.22,0.01,18,417.76,pza
OFF-PA-10004948,Xerox 190,Office Supplies,Paper,174,30,300,65.45,0.01,15,11388.3,pza
OFF-PA-10001725,Xerox 1892,Office Supplies,Paper,69,30,300,72.6,0.0,3,5009.4,pza
TEC-PH-10000213,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones,102,10,100,242.93,0.01,5,24778.86,pza
OFF-PA-10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Office Supplies,Paper,173,30,300,12.04,0.01,8,2082.92,pza
OFF-ST-10003805,"24 Capacity Maxi Data Binder Racks, Pearl",Office Supplies,Storage,196,30,300,21.33,0.01,5,4180.68,pza
OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,Paper,59,30,300,47.06,0.01,17,2776.54,pza
OFF-EN-10004206,Multimedia Mailers,Office Supplies,Envelopes,222,30,300,73.66,0.0,17,16352.52,pza
OFF-LA-10003388,Avery 5,Office Supplies,Labels,150,30,300,47.44,0.01,13,7116.0,pza
TEC-PH-10000193,Jensen SMPS-640 -Â speaker phone,Technology,Phones,148,10,100,738.11,0.01,8,109240.28,pza
FUR-FU-10002111,"Master Caster Door Stop, Large Brown",Furniture,Furnishings,91,5,50,480.42,0.01,8,43718.22,pza
OFF-ST-10000885,Fellowes Desktop Hanging File Manager,Office Supplies,Storage,178,30,300,48.67,0.01,11,8663.26,pza
OFF-PA-10002709,Xerox 1956,Office Supplies,Paper,168,30,300,3.7,0.01,16,621.6,pza
FUR-FU-10003424,Nu-Dell Oak Frame,Furniture,Furnishings,94,5,50,253.2,0.01,13,23800.8,pza
OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,Office Supplies,Binders,198,30,300,6.48,0.01,8,1283.04,pza
FUR-FU-10002508,Document Clip Frames,Furniture,Furnishings,48,5,50,247.57,0.0,20,11883.36,pza
OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,Appliances,248,30,300,6.86,0.02,17,1701.28,pza
OFF-PA-10003134,Xerox 1937,Office Supplies,Paper,9,30,300,15.09,0.02,11,135.81,pza
FUR-FU-10000719,"DAX Cubicle Frames, 8-1/2 x 11",Furniture,Furnishings,33,5,50,293.56,0.02,13,9687.48,pza
FUR-BO-10003893,Sauder Camden County Collection Library,Furniture,Bookcases,130,5,50,347.74,0.01,4,45206.2,pza
TEC-CO-10001943,Canon PC-428 Personal Copier,Technology,Copiers,8,10,100,197.2,0.01,8,1577.6,pza
FUR-CH-10000749,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,243,5,50,460.94,0.01,16,112008.42,pza
OFF-PA-10003228,Xerox 1917,Office Supplies,Paper,103,30,300,48.05,0.01,16,4949.15,pza
TEC-AC-10001542,SanDisk Cruzer 16 GB USB Flash Drive,Technology,Accessories,218,10,100,562.66,0.02,15,122659.88,pza
TEC-AC-10004877,ImationÂ 30456 USBÂ Flash DriveÂ 8GB,Technology,Accessories,53,10,100,594.23,0.02,7,31494.19,pza
TEC-PH-10001305,Panasonic KX TS208W Corded phone,Technology,Phones,204,10,100,589.73,0.02,11,120304.92,pza
OFF-PA-10000483,Xerox 19,Office Supplies,Paper,240,30,300,75.03,0.02,13,18007.2,pza
TEC-AC-10000487,SanDisk Cruzer 4 GB USB Flash Drive,Technology,Accessories,89,10,100,212.66,0.01,9,18926.74,pza
TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,Technology,Accessories,140,10,100,238.02,0.02,4,33322.8,pza
OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,Office Supplies,Paper,126,30,300,9.35,0.02,14,1178.1,pza
OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Office Supplies,Envelopes,184,30,300,48.22,0.01,7,8872.48,pza
OFF-SU-10001212,Kleencut Forged Office Shears by Acme United Corporation,Office Supplies,Supplies,120,30,300,32.82,0.01,4,3938.4,pza
OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,Binders,201,30,300,40.7,0.02,16,8180.7,pza
TEC-AC-10004396,Logitech Keyboard K120,Technology,Accessories,153,10,100,160.76,0.01,9,24596.28,pza
OFF-PA-10001166,Xerox 1932,Office Supplies,Paper,159,30,300,52.63,0.04,7,8368.17,pza
OFF-AR-10002467,Dixon Ticonderoga Pencils,Office Supplies,Art,170,30,300,50.28,0.01,6,8547.6,pza
FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings,137,5,50,217.69,0.02,12,29823.53,pza
TEC-MA-10000752,Texas Instrument TI-15 Fraction Calculator,Technology,Machines,89,10,100,388.37,0.01,18,34564.93,pza
FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Furniture,Furnishings,65,5,50,545.04,0.01,8,35427.6,pza
OFF-FA-10000840,OIC Thumb-Tacks,Office Supplies,Fasteners,140,30,300,62.33,0.01,8,8726.2,pza
OFF-AR-10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Art,90,30,300,19.7,0.02,11,1773.0,pza
TEC-PH-10004875,PNY Rapid USB Car Charger - Black,Technology,Phones,22,10,100,706.72,0.0,3,15547.84,pza
FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,Chairs,136,5,50,115.0,0.01,18,15640.0,pza
TEC-PH-10003356,"SmartStand Mobile Device Holder, Assorted Colors",Technology,Phones,8,10,100,348.72,0.0,19,2789.76,pza
OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Office Supplies,Appliances,169,30,300,8.25,0.01,15,1394.25,pza
OFF-FA-10003485,Staples,Office Supplies,Fasteners,131,30,300,74.09,0.0,8,9705.79,pza
OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances,147,30,300,5.17,0.0,4,759.99,pza
OFF-PA-10002764,Easy-staple paper,Office Supplies,Paper,170,30,300,13.8,0.01,10,2346.0,pza
OFF-PA-10000143,Astroparche Fine Business Paper,Office Supplies,Paper,159,30,300,73.37,0.03,6,11665.83,pza
TEC-MA-10000045,Zebra ZM400 Thermal Label Printer,Technology,Machines,217,10,100,478.26,0.01,11,103782.42,pza
OFF-ST-10000136,Letter Size File,Office Supplies,Storage,52,30,300,64.02,0.01,9,3329.04,pza
TEC-PH-10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,Technology,Phones,50,10,100,42.63,0.01,3,2131.5,pza
TEC-PH-10002584,Samsung Galaxy S4,Technology,Phones,50,10,100,352.7,0.01,16,17635.0,pza
FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,Chairs,52,5,50,591.92,0.02,4,30779.84,pza
TEC-PH-10000562,Samsung Convoy 3,Technology,Phones,191,10,100,476.46,0.01,10,91003.86,pza
FUR-FU-10001025,"Eldon ImÃ ge Series Desk Accessories, Clear",Furniture,Furnishings,124,5,50,521.84,0.01,13,64708.16,pza
OFF-LA-10004178,Avery 491,Office Supplies,Labels,136,30,300,77.16,0.01,7,10493.76,pza
OFF-PA-10003797,Xerox 209,Office Supplies,Paper,207,30,300,55.43,0.02,20,11474.01,pza
OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,23,30,300,27.56,0.01,14,633.88,pza
OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,Appliances,189,30,300,26.07,0.02,7,4927.23,pza
OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,Office Supplies,Supplies,23,30,300,7.56,0.01,9,173.88,pza
FUR-TA-10001691,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Furniture,Tables,223,5,50,302.44,0.0,4,67444.12,pza
TEC-MA-10003173,Hewlett-Packard 300S Scientific Calculator,Technology,Machines,236,10,100,734.85,0.01,19,173424.6,pza
OFF-LA-10000305,Avery 495,Office Supplies,Labels,46,30,300,39.29,0.01,15,1807.34,pza
TEC-PH-10002583,iOttie HLCRIO102 Car Mount,Technology,Phones,96,10,100,731.47,0.02,13,70221.12,pza
OFF-AR-10003876,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,9,30,300,65.74,0.01,7,591.66,pza
FUR-FU-10004864,Eldon 500 Class Desk Accessories,Furniture,Furnishings,52,5,50,591.78,0.04,15,30772.56,pza
OFF-PA-10003063,EcoTones Memo Sheets,Office Supplies,Paper,157,30,300,75.92,0.01,15,11919.44,pza
OFF-PA-10003302,Xerox 1906,Office Supplies,Paper,199,30,300,57.11,0.02,10,11364.89,pza
TEC-MA-10000423,Texas Instruments TI-34 Scientific Calculator,Technology,Machines,30,10,100,700.84,0.01,13,21025.2,pza
OFF-PA-10003022,Standard Line âWhile You Were Outâ Hardbound Telephone Message Book,Office Supplies,Paper,78,30,300,60.35,0.02,10,4707.3,pza
TEC-AC-10004992,Kingston Digital DataTraveler 64GB USB 2.0,Technology,Accessories,220,10,100,571.61,0.0,12,125754.2,pza
OFF-BI-10004099,GBC VeloBinder Strips,Office Supplies,Binders,194,30,300,57.81,0.01,13,11215.14,pza
OFF-PA-10001215,Xerox 1963,Office Supplies,Paper,225,30,300,58.24,0.01,3,13104.0,pza
TEC-AC-10003870,LogitechÂ Z-906 Speaker sys - home theater - 5.1-CH,Technology,Accessories,113,10,100,322.15,0.02,9,36402.95,pza
OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Office Supplies,Appliances,139,30,300,35.04,0.01,10,4870.56,pza
FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings,176,5,50,232.92,0.01,8,40993.92,pza
OFF-PA-10000859,Unpadded Memo Slips,Office Supplies,Paper,91,30,300,13.56,0.01,16,1233.96,pza
OFF-AR-10000614,Barrel Sharpener,Office Supplies,Art,242,30,300,37.76,0.02,9,9137.92,pza
OFF-FA-10000089,Acco Glide Clips,Office Supplies,Fasteners,159,30,300,72.2,0.01,5,11479.8,pza
FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",Furniture,Tables,174,5,50,418.66,0.02,4,72846.84,pza
FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs,77,5,50,109.21,0.01,20,8409.17,pza
TEC-PH-10001795,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,Technology,Phones,240,10,100,654.62,0.03,5,157108.8,pza
FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,Tables,60,5,50,566.41,0.02,16,33984.6,pza
OFF-PA-10000048,Xerox 20,Office Supplies,Paper,135,30,300,66.69,0.0,20,9003.15,pza
TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines,130,10,100,590.21,0.01,15,76727.3,pza
OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Paper,145,30,300,13.71,0.02,10,1987.95,pza
TEC-PH-10001870,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Technology,Phones,202,10,100,298.73,0.01,6,60343.46,pza
OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",Office Supplies,Storage,63,30,300,46.09,0.01,17,2903.67,pza
TEC-PH-10001468,Panasonic BusinessÂ TelephonesÂ KX-T7736,Technology,Phones,42,10,100,89.18,0.01,14,3745.56,pza
OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art,89,30,300,10.29,0.02,16,915.81,pza
OFF-ST-10003572,Portfile Personal File Boxes,Office Supplies,Storage,87,30,300,74.87,0.0,9,6513.69,pza
OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",Office Supplies,Storage,221,30,300,56.81,0.01,14,12555.01,pza
FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Furniture,Chairs,235,5,50,223.05,0.03,11,52416.75,pza
FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings,200,5,50,250.23,0.01,12,50046.0,pza
OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,90,30,300,31.99,0.01,10,2879.1,pza
OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,Art,201,30,300,7.86,0.01,4,1579.86,pza
OFF-LA-10003498,Avery 475,Office Supplies,Labels,5,30,300,59.66,0.02,18,298.3,pza
TEC-MA-10003329,"Vtech AT&T CL2940 Corded Speakerphone, Black",Technology,Machines,182,10,100,166.16,0.0,20,30241.12,pza
FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,Furnishings,213,5,50,498.66,0.02,12,106214.58,pza
TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,Technology,Phones,205,10,100,681.32,0.03,8,139670.6,pza
OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage,141,30,300,51.8,0.03,8,7303.8,pza
TEC-PH-10003174,RCA ViSYS 25825 Wireless digital phone,Technology,Phones,132,10,100,622.79,0.0,15,82208.28,pza
